Ixx/LOA^4 @ T/Dd = 0.12,Ixx/LOA^4 @ T/Dd = 0.25,Ixx/LOA^4 @ T/Dd = 0.33,Ixx/LOA^4 @ T/Dd = 0.38,Ixx/LOA^4 @ T/Dd = 0.5,Ixx/LOA^4 @ T/Dd = 0.62,Ixx/LOA^4 @ T/Dd = 0.67,Ixx/LOA^4 @ T/Dd = 0.75,Ixx/LOA^4 @ T/Dd = 0.88,Ixx/LOA^4 @ T/Dd = 1.0
2.227499606092236e-06,1.64096755785195e-05,3.869356430244007e-05,6.026340615252801e-05,0.0001281478516958336,0.00017976219011061551,0.00020129747901575948,0.00022233787779315378,0.0002347259319715633,0.0002423345292167388
1.3566494914033206e-05,9.776191747354352e-05,0.00021585152121075178,0.00032482809312779176,0.0005122094321107711,0.0005271246445198896,0.0005272804846069172,0.000531062577598491,0.0005529367398500298,0.0005668185076280153
2.4496756211191433e-07,6.49827950664493e-06,1.9934311681130414e-05,3.428022211761526e-05,9.453710863652795e-05,0.00020021327994806227,0.00026301360877071514,0.0003958007721347226,0.0006237238635090957,0.0007552616916885235
6.265641426588703e-05,0.00022359897628125016,0.00028062227226887374,0.0003048714155961639,0.00035931344022300426,0.00042020433416061127,0.0004435111221603046,0.0004821984287059558,0.0005511641694655969,0.0006395084159243459
2.4524404995604176e-05,0.00022266917060354018,0.0003807362590037087,0.0004375254210041458,0.0004950360801443593,0.0005235136615394409,0.0005344107447630501,0.0005143276063814806,0.0005539164910408211,0.0005604093692991631
3.441553468700897e-07,4.638947891333344e-06,2.1616393668452912e-05,4.379712466840317e-05,0.00011655920129128185,0.0001667577901286748,0.00019050992655877843,0.00023237394671343087,0.00031843482628553065,0.0004069089391515327
2.910606024686834e-07,3.265852730468942e-07,3.735312389697232e-07,4.3278846819533146e-07,7.847865525181589e-07,1.8647443406093572e-06,3.0293382203258757e-06,6.283348258608944e-06,2.2247745239450627e-05,5.555326281508596e-05
0.0003540646131358789,0.0006996880341207473,0.0007814973828533013,0.0007873307075816956,0.0007826444765521781,0.0008976209627265144,0.00091835607510546,0.0009023514422302767,0.0008748663019045484,0.0008499696403327738
2.4847376818080144e-09,2.6417162231935776e-09,8.626713990743017e-09,1.91712791992563e-08,1.0475590641988578e-07,4.5012897431409083e-07,7.89515844154268e-07,1.885187462126336e-06,6.538801359435377e-06,2.0525585066380465e-05
1.508711019460221e-07,8.943448621752933e-08,8.24263107302104e-08,9.271857275787821e-08,2.1227717806541818e-07,7.521963447294375e-07,1.418993910707491e-06,3.5863653850986258e-06,1.3592142561765225e-05,3.8114279298422756e-05
1.854028511722771e-07,2.056489949240939e-07,1.652315773131732e-06,4.814501387127633e-06,2.551894778991433e-05,8.511610289280051e-05,0.00010798488492928985,0.00013875098519382679,0.00018224960024282321,0.00022938993065426465
7.628347177927612e-05,0.00035315935237450135,0.0005000018297977529,0.0005850127320723467,0.0007775033313860968,0.0009211708233879552,0.0009521886241599313,0.0009867320458064577,0.0010356775037435393,0.0010808464392046448
7.912590087001464e-07,4.341407744242786e-06,3.182844079973686e-05,7.957532974090866e-05,0.00024137388141186298,0.0003204514240005318,0.0003601940540637875,0.0004354148146070301,0.0006037270297015638,0.0007956501923124437
3.3616285434281324e-06,2.9362039046671237e-06,6.79744751646406e-06,1.2256579108280541e-05,4.111892863821346e-05,9.713754480664636e-05,0.00011804989511440979,0.00014876791383968256,0.00021551706006884893,0.00031908610383367555
1.1136754552757554e-05,0.00012854186220163163,0.00044844073057688646,0.0007346260509268876,0.0012794320129644815,0.001712038384231887,0.001813133591955313,0.0019198401632466676,0.0018989467324907108,0.0016651831136137514
1.3165799614823893e-07,5.603701926436589e-07,2.971662687516039e-06,6.2231634041584585e-06,2.2619312818527153e-05,4.751618923926038e-05,5.813474239240013e-05,8.248001257103815e-05,0.0001023100424306933,0.0001114770708612729
1.1608507418026902e-07,2.3112505007394833e-07,5.100853631496843e-07,9.773594766766727e-07,6.4655960288688305e-06,3.947466397701548e-05,6.758581184398669e-05,0.0001371292063656018,0.00025919312398671343,0.00035446720458921397
1.0935632316483556e-06,3.379502776403158e-06,9.123328428204565e-06,1.550879881073837e-05,4.381567132000715e-05,9.250846363916443e-05,0.00011597742757305359,0.00014805829320991087,0.0002113482412835963,0.0002902435753272764
3.6005289485856345e-08,7.110466445982796e-06,2.7399983786917198e-05,5.0921192203155466e-05,0.00011505508907814149,0.00016281257302803512,0.00018609824447371684,0.00024457290394900346,0.0003330274578686285,0.00042697146882279916
5.051477598049343e-06,2.832017005730486e-05,6.099234547024911e-05,9.177072323070986e-05,0.000194513528660516,0.00036374884582114327,0.0004482913527836863,0.0005492340100426169,0.0006916467292420861,0.000816601187352072
5.2625007223262475e-08,3.6727427337912337e-06,8.111707795627835e-06,1.1162372033958545e-05,1.918176836459807e-05,2.8039079885333568e-05,2.9650069542619322e-05,3.563963001596742e-05,6.0886034702988834e-05,0.00010804898861949152
7.26714314424424e-08,2.078491769873505e-06,6.386293533589242e-06,1.0957644112484453e-05,2.5382904804573054e-05,4.099050144893149e-05,4.7601773486434205e-05,6.364908121174329e-05,8.886539544357509e-05,0.00011137560663935633
3.705902661008643e-08,2.1663317346680884e-06,3.0497399752063204e-05,0.00010120054462732198,0.00023740520106974388,0.0003084443272964799,0.0003201528926556417,0.0003802865264145988,0.00042748950559627836,0.00046237732448037734
2.0023468215705005e-05,0.00013521630120537752,0.00029737695574203626,0.0004136885809767108,0.0006564378038016415,0.0008114052808178366,0.0008612336931000305,0.000905950706169682,0.0008996116151206449,0.0008207166503303139
4.720237581866394e-06,3.0337631740744513e-05,4.752394593379128e-05,5.7020200971009595e-05,8.922672641791547e-05,0.00010620732194439287,0.00011544894156028354,0.00012908874738347588,0.00013297399309499663,0.0001293270176292214
3.694233144410244e-07,8.453313340822375e-06,3.358083633799228e-05,6.339031904228988e-05,0.0001680925118329956,0.0002583079006756613,0.00028830216395035903,0.0003170165219259445,0.00032584179119200243,0.0002938571540690464
5.293128007386263e-06,3.7760728805065876e-05,8.703462669336535e-05,0.00013464517204603453,0.0002906040332760781,0.0003843697115985032,0.0004132684877341198,0.00047538342968261784,0.0005711755354216513,0.0006519421134013685
0.0001600003103400245,0.0003224752496940996,0.000374698881809878,0.00040650674551311397,0.00048458643629373965,0.0005594044306640989,0.0005981421059603898,0.0006730864784349914,0.0007608741406357928,0.0008140545199388406
0.00012312436105074346,0.0005643385813809839,0.0006576617649946529,0.0006705547291185342,0.0006022477374764033,0.0005206926244777967,0.0004901695673290603,0.00047246389284822624,0.000398789755175162,0.00033155812875093523
1.7065681007674565e-08,3.1009643499025656e-08,5.1049264647606135e-08,7.507578377421733e-08,2.2242659574682466e-07,7.129454197118697e-07,1.1548645900402561e-06,2.500579593935578e-06,1.010041522494287e-05,2.438974371982998e-05
2.8646280392712575e-06,0.0002505728360472476,0.0005255731238955825,0.0005806267931147785,0.0006582709417169997,0.0007386630106497928,0.0007771044499885291,0.0008411017633507065,0.0009010628282965593,0.0009181069176409857
2.6222872639498065e-07,1.2597700555733558e-05,3.917303135319712e-05,5.5612229770127555e-05,8.771726507105369e-05,0.00010263062905400815,0.00010465398981625156,0.00010895768490756799,0.00013047659717652847,0.00016466959349614144
6.017128530722244e-06,4.694513515057466e-05,0.00010528860594317282,0.00017460167155841384,0.00040779739444747934,0.0006246165173553477,0.0007016791361054605,0.0008124548671245895,0.0009606723171734947,0.0010888050099429215
6.968376603451973e-08,3.379473605962979e-08,3.3719905350729946e-08,4.573479800103776e-08,1.8141025874277888e-07,9.06801493668803e-07,1.660966221248306e-06,3.948209913362067e-06,1.2685833661381752e-05,4.365055381885941e-05
5.286894104537783e-05,0.00018016691282028293,0.00023491415808131734,0.0002626283748552178,0.00034736436635827224,0.0004471227653716345,0.0004847913079159948,0.0005496193261370639,0.0006686402885387303,0.0007963430837022379
2.2248950285069484e-05,0.0002420564434926744,0.0004004801673709319,0.0004910433917603797,0.0006773537276170563,0.0008113593794513605,0.0008495080313994952,0.0009502081566902349,0.0009691407740500343,0.0009746876242217165
1.0350165940535294e-06,8.58019660595629e-06,1.990644253356377e-05,3.065651408085209e-05,7.141384921046789e-05,0.0001384773594912501,0.00016992050360718506,0.0002121955828623903,0.0002575066682811608,0.0002825581583900734
1.080299693647182e-06,2.627295724655602e-06,1.0979580111311248e-05,2.216980397215127e-05,7.805596759000094e-05,0.00018244528011490907,0.000215476568349473,0.00027462115779128797,0.0003978336212597181,0.0005948236836459982
0.00010679680228120136,0.00040463954974314753,0.0005413147070268038,0.0005922625769993033,0.0007187318962853067,0.0008548610963260943,0.0009112379163960492,0.0010031560263271757,0.0011562931723008206,0.0012995997661899396
1.6811802706555812e-05,8.534255179738403e-05,0.00017730113075556568,0.0002311521942725895,0.00032686255719712956,0.00036880145088693123,0.00041048714675939176,0.00047736811795615156,0.0005818355735720202,0.0006888633741745413
8.226123530908256e-06,5.915854022773084e-05,0.00013542773392133275,0.0002032643423216262,0.0003227739972577461,0.0004681293126416894,0.0005280294256603897,0.0006349266373966786,0.0008148142787448823,0.0010654998104555752
1.5885228742322455e-06,2.4001910404746514e-06,3.2974314971764757e-06,4.243657849086738e-06,9.914520497171219e-06,2.786414190586245e-05,4.089410283489886e-05,6.92894201805088e-05,0.00014232973131944162,0.00024344468905023272
1.0302848163613767e-09,2.0744997365070403e-09,9.204216284142586e-09,2.157293149986968e-08,1.2212694463397663e-07,5.230044932063946e-07,9.122994565672181e-07,2.150512078132495e-06,8.953525506463945e-06,2.710837540792174e-05
3.18740423405322e-05,0.0001187236108005919,0.00020458267810098444,0.00028026647769230297,0.000548555200544934,0.000775202265927189,0.0008388928815565437,0.0009175844777143432,0.0009976962483145967,0.0010375250848234136
1.6945407707967062e-06,1.4310216252453109e-05,5.812803604289266e-05,0.00011267582817203956,0.00023248380974058282,0.0003121463893139854,0.00034398347062526913,0.0004168204754824857,0.0005154594123027137,0.0005998046890457263
6.16342685030383e-05,0.00012197743601664381,0.00015112841895706413,0.0001686939566126314,0.0002172800131406154,0.00028243492614743644,0.00031734994565173376,0.00037678658106309076,0.00047538441750840114,0.0005846985970613992
1.864039622359457e-05,9.067902320642794e-05,0.00017947972718784279,0.00025744203816619176,0.0005146604207159011,0.0006417568479952472,0.000661820834326139,0.000690720611540456,0.0007357717781923261,0.0007762878323582105
8.484835077798147e-07,3.003208658737921e-06,1.0825808197413631e-05,3.2229707724646065e-05,0.00021276962662403065,0.0003503238756024035,0.00042668201528068926,0.0005330851421489421,0.00069867919883509,0.0008594319877515703
0.00023696734745893232,0.0003952819272190558,0.00044259747198363087,0.0004717411438240975,0.000539968963651379,0.0006478829106381812,0.0006758021439333963,0.0007199377865438758,0.0007928612677271874,0.0008603938769795967
6.904189623454479e-06,5.5443389863263245e-05,0.00012743023683845997,0.00019570364772162374,0.00037835891878348687,0.0005898735246528567,0.0006459712691551382,0.0007179631904466692,0.0008014695925239465,0.0008716797199542989
6.478448490191449e-05,0.0002860285292722692,0.00039669442127206276,0.0004498470118391284,0.0005468018580403886,0.0006310467417616451,0.000698229617058911,0.0007908425077855544,0.0009296162900092151,0.0010653926806884941
1.670789439272957e-07,2.343262345333619e-05,9.812967130210117e-05,0.0001868427483868274,0.000493266721360012,0.000752224080896924,0.0008405222815465492,0.000954784776030405,0.0011368378109968594,0.0012334780072084895
2.397628727009089e-08,7.509438854752125e-08,1.7778394651137241e-07,3.2817442484358247e-07,1.6226248650847694e-06,5.640246358097989e-06,8.50700004112994e-06,1.4995337078754848e-05,3.438524375845158e-05,6.763201927202746e-05
5.638445531032036e-08,2.3093535496410246e-06,1.0227384708138903e-05,1.989903536581397e-05,6.516320704948023e-05,0.00015455108603347665,0.0002090478653716239,0.00032240587691566275,0.0006894509689275338,0.001144211171819377
3.5427633672345754e-05,0.0001915698027741132,0.0002667769457836787,0.0003043129898071779,0.0004066792007123692,0.0005264818568127172,0.0006042497609973093,0.0006953247443922773,0.0007982647205753781,0.0008840761072297381
8.296508066248037e-06,3.3565683499991646e-05,6.21153300005713e-05,8.58963283948689e-05,0.00016154537389070743,0.000209975890799278,0.0002177490675126063,0.00023008501161427114,0.00022901050045450765,0.00022506220157537783
1.1215755012733775e-06,5.633623937458009e-06,9.504733137168889e-06,1.17020794995865e-05,1.6510122079684692e-05,2.065033922186925e-05,2.474620907364383e-05,2.708551805240485e-05,3.350809293974761e-05,5.55652230398734e-05
1.642611636775328e-05,0.00014289423098181483,0.00032954089570982,0.0004810905821143096,0.0007172669312240562,0.0008547214299910392,0.0008385047264813774,0.0008146975056557245,0.0007629426541553487,0.0007053274738643042
4.110205483358757e-06,2.958546850725043e-05,6.564857374037919e-05,9.872681272989207e-05,0.00021589241596283059,0.0003235641825283211,0.0003917705009136743,0.00048538957313414965,0.0006600859980775098,0.0008124919876225734
3.8691908410189864e-05,0.00025019110643778505,0.000361617223752896,0.0004116784742543697,0.00041867434110937784,0.0003595407426132176,0.000334564218263944,0.0002954738440225855,0.00024137820760130083,0.00019718769781145582
2.560243171073925e-07,5.948071641938542e-08,3.629379545710172e-08,4.0737733518757124e-08,1.38499363918756e-07,5.919324661627744e-07,1.0600590784349472e-06,2.6612356524858333e-06,1.1541126763698552e-05,5.225634758840651e-05
2.1448871806232195e-05,9.606505234273709e-05,0.00018723562474460499,0.00026760889470914647,0.00046554813956350196,0.0006031693809904905,0.0006604796737540108,0.0007489794006952541,0.0008885432114926344,0.0010259761664578218
6.7393199295228436e-06,2.9698196101509555e-05,6.26275341722902e-05,8.541258922951724e-05,0.00013465410898309355,0.00017004629464038203,0.00018001863596972623,0.00019486124849065587,0.00021700189501041813,0.0003340033157572266
3.839612850017635e-08,6.422794012748986e-07,5.134406152747257e-06,1.57713348192058e-05,8.597090106463289e-05,0.0001853450569289773,0.00020952660289160722,0.0002552202890907124,0.0002902500884361968,0.000280294700946294
3.7672940356525145e-05,0.00033871363632449676,0.00038879908389379225,0.00038655866595752926,0.00039462755160484274,0.0003789135109550582,0.00037143789608756294,0.00034395486530689785,0.00028000476001602617,0.00021276682121331843
5.639741728015238e-05,0.00037308369561063704,0.0005116340336986955,0.000551081545389611,0.000610664013238618,0.0006269930668149147,0.0006405650881701903,0.0006764491963582356,0.0007048923343301827,0.0006723039056641615
0.00010439583862651081,0.000350678195263976,0.000463560590113014,0.0005207273942679858,0.0006099916267993886,0.0007003395866644495,0.0006892163779885064,0.000666604259674962,0.0006259617781195599,0.0005875262655831602
3.208771320018724e-09,2.1290536476737972e-08,8.893382641345723e-08,2.051858849695125e-07,1.2247199324663484e-06,6.08682740811557e-06,1.0634049397679374e-05,2.1750953395326675e-05,6.62358961270155e-05,0.0002885628687843978
7.893071138161409e-06,2.7143015996288133e-05,5.0733064424599875e-05,7.165003772589342e-05,0.00014186668036891904,0.00023144734877229248,0.00026855782160973863,0.00033577125717183673,0.000465587537869364,0.0006070444676448402
8.186631409857358e-07,1.2353734670544615e-05,3.2869818115428965e-05,5.352940264006837e-05,0.0001366988185644563,0.00027219051334592253,0.00035538772622269134,0.0004726482428925861,0.0005944270854081805,0.0006701252764365306
5.554390437076791e-07,2.9111412855491206e-06,6.114256940906855e-06,9.046893176983301e-06,1.9756164933935025e-05,3.226344851988684e-05,3.67575394163261e-05,4.248285366218567e-05,4.8481644571793474e-05,5.170657353551049e-05
9.993249852691504e-07,4.029585369928716e-06,8.165963731575287e-06,1.2297520542222173e-05,3.1154292423698246e-05,7.327260412478232e-05,0.00010573906120620353,0.0001874914874875066,0.00043410456622003694,0.000988498282036473
1.314609348452443e-06,2.354164840079807e-06,7.876030136296083e-06,1.7150342143147588e-05,6.95502740484853e-05,0.00018407659226076303,0.000256651586004951,0.00041129515957933493,0.0007904498845672241,0.001320235626258534
1.0436438132923716e-05,2.3204564255955325e-05,3.393776272521689e-05,4.243538041663942e-05,6.33282975942393e-05,7.454652670557182e-05,8.404133722020736e-05,0.00011348065061104558,0.00021764360159613486,0.0003927583828871473
4.8782038608728915e-08,2.216570340074723e-08,2.1943324776844982e-08,3.25308676365859e-08,1.4464860293773977e-07,6.058794135414939e-07,1.054547403871857e-06,2.776133709134907e-06,1.0371391050670584e-05,2.770450470838639e-05
3.0949200012099204e-07,8.787049616715172e-07,1.9063163101555588e-06,3.6741413266577976e-06,1.5132028836366426e-05,4.175178394729192e-05,5.900923142691405e-05,9.66734306745618e-05,0.00018242432180708932,0.000297419244978158
1.908724227744496e-06,3.3337533453448837e-06,1.317815890933929e-05,8.602647778621559e-05,0.0004889367590068408,0.0004829836712970645,0.00043431202729853107,0.0003694840267172048,0.0003274095656983373,0.0006580242570123175
1.1549489983763774e-05,7.896800564902595e-05,0.00017166672133513697,0.0002564989259701997,0.0005666884019810856,0.0008643055193409297,0.0008892183614079,0.0009157735998722026,0.0007984819928361346,0.0006517187417979526
1.8526905471746466e-05,0.00016149204353584098,0.0003200885377343624,0.0003859528951485552,0.0005039442920664398,0.0006218935498888529,0.0006783992716133943,0.0007698629797249709,0.0008754626993328687,0.0009116854437837079
7.442887043878356e-08,1.2312860971842873e-07,2.7346358470795257e-07,5.698449649390807e-07,3.5194748082701773e-06,1.1794927812425595e-05,1.756075686044194e-05,3.206373395295449e-05,7.328165853524525e-05,0.00012878431353684607
2.391977119476218e-09,2.227265512467261e-09,9.484751629067635e-09,2.2277314505021335e-08,1.2742136286811428e-07,5.472038011677991e-07,1.1309310241097923e-06,2.6182165716894033e-06,9.601511898018337e-06,2.5377616861821373e-05
2.2766623338290477e-06,2.790437988553283e-05,7.117361359609612e-05,0.0001039065250078294,0.0001669928479443208,0.00020655879041355134,0.0002142821385118218,0.00021716536382352305,0.0002138856472215007,0.000217344587552149
7.113492915800883e-07,2.5702998138892497e-06,5.0672454045128364e-06,8.081389839097761e-06,2.1932675590503685e-05,4.426410729765507e-05,5.79847270368131e-05,8.736113243547594e-05,0.00016226358954220902,0.0002655249079788082
0.0004376530567736869,0.0008970354170331836,0.0011659541111187965,0.0013195454741977534,0.001631288296841156,0.0018751334526019385,0.0018741042393379114,0.0018149719068822705,0.001662418584056827,0.0015265125375127622
2.5856745432878556e-08,2.9478410186422038e-08,1.0179607835122647e-07,2.4189344387871325e-07,1.7301080951145263e-06,8.917019954043358e-06,1.458763619232564e-05,2.9889779013425776e-05,6.832330736261872e-05,9.476130424984467e-05
2.9508470412815453e-07,3.9835110367894624e-07,1.267377682847722e-06,2.754814382870704e-06,1.1153200440601814e-05,2.9932301966997692e-05,3.662476548660133e-05,4.24074446335624e-05,5.556327260243163e-05,6.857200662598522e-05
2.3878742701082134e-05,0.00014610458113672287,0.00020725795640292005,0.00023405692872171868,0.00029336471190751846,0.00036414843316241616,0.00039045716678091897,0.0004353334297434419,0.0005148027218376397,0.0005783935738152081
1.2078382571841907e-07,1.0043369594319732e-07,2.896378418521149e-07,8.017936936528105e-07,1.2409096694419935e-05,6.965077407441728e-05,8.915378725848595e-05,0.00011640996202162453,0.00017486080727338444,0.0002498016220031309
3.550450558124698e-07,2.8491653766136993e-05,9.613670814922303e-05,0.00016617878299668342,0.0002840997376741491,0.00035822145674441745,0.0003937932522742462,0.00046533424275449687,0.0005629015748264298,0.0006775920987346281
7.552476096827514e-08,7.456060407264391e-08,1.5195952768053078e-07,2.997859206043973e-07,1.798991174733804e-06,7.798775661082272e-06,1.2394397600466777e-05,2.3614307386569148e-05,5.4506734914222756e-05,0.00010393483229261426
0.000298454380636662,0.0009086955155801287,0.0010796918215771124,0.0011475571306948777,0.0011763007146040443,0.0010264116871180218,0.0009624165710378607,0.0008515074887893706,0.0006656829155592831,0.0005278474834526866
6.435838107576813e-11,3.842010608428509e-09,2.159913609068294e-08,5.3367477610845705e-08,3.411669902567621e-07,1.7755517890577593e-06,4.146607241482832e-06,9.885990811241086e-06,2.805500314616605e-05,5.8033609561919005e-05
2.5306547762106778e-08,7.862535443569796e-09,1.0591995294419388e-08,2.0342452343560854e-08,1.079319187853015e-07,5.495795870355203e-07,1.0428528169945335e-06,2.420792750648592e-06,7.4059309327038705e-06,2.155106003869785e-05
7.169178421364774e-09,6.218708629733928e-09,1.3788560035063229e-08,2.7124608507525847e-08,1.3128638486502553e-07,5.41397071557673e-07,9.359407283112663e-07,2.180471827474097e-06,8.533077395973903e-06,2.080149350972908e-05
7.044594706166109e-07,1.548300575865953e-05,8.44681828171596e-05,0.00016647826869409281,0.0003248052496608719,0.00036442307244682204,0.0003806774507545304,0.00040669041430402395,0.0004048667630152632,0.0004205953392751555
3.332804029220752e-07,9.61251531966112e-07,4.066020587917785e-06,1.1583109674426058e-05,0.00011943412595253007,0.00024065396371920097,0.00027091804263139905,0.0003078191639560069,0.00036607730135686565,0.00043114485834305354
2.631490509160017e-08,5.750981761781464e-08,1.2582732272984963e-07,2.325726219250395e-07,1.2309937204036737e-06,9.151990589058415e-06,1.865401894215026e-05,4.787891515433977e-05,0.00014002931486267156,0.0002909987474014332
1.402896624377087e-06,6.060366087891846e-06,2.2604742269788758e-05,5.154254084634709e-05,0.0002097014105448938,0.0004207406741934847,0.00049675795404246,0.0006176577307964442,0.0008876256418544505,0.0013122506015159378
4.2518724379224825e-07,1.598980547619665e-06,2.83789162632138e-05,0.00013330158361973243,0.0003965635676460171,0.0004652282818538984,0.0004611440252322885,0.0004212476849864048,0.0003185898773747992,0.0002416409989621474
0.00025035736031852473,0.0004820996429978778,0.0005719114597515952,0.0006205322122052274,0.0007561321273153493,0.0008764901428288328,0.0009179044136941135,0.0009865917768159245,0.001103803590416673,0.0012169865042842875
6.647416419633786e-09,8.207180805786023e-09,1.688157794445147e-08,3.102842294487847e-08,1.3399493287863481e-07,5.194274118560405e-07,8.852315270278438e-07,2.0309375903797703e-06,8.540457701279754e-06,3.4771356223483867e-05
1.5034657617776722e-08,3.98718798382293e-08,7.240973841400954e-08,1.0949174074776653e-07,3.3176144602225394e-07,1.0666288943572803e-06,1.8569446972922048e-06,4.251914909862178e-06,1.1544944350710237e-05,2.5835369736055692e-05
3.927191852047196e-07,1.7237422665116902e-06,4.037420442285249e-06,6.052226141710364e-06,1.4071647448303662e-05,2.8627056909563547e-05,3.702001718880855e-05,5.29503860726949e-05,8.718573747679845e-05,0.00012851814662365987
3.919126574630572e-05,0.00034177997032009295,0.0006226644436157785,0.0007872002912078012,0.0010917693747803726,0.0012556819117026895,0.0012669154876150531,0.0012557213570409203,0.001230314489772015,0.0012657463794529661
3.682983808269453e-05,0.0001946800391975509,0.000263430214211895,0.0002919193217222688,0.00037566664230677323,0.00047506958771796615,0.000503723006906521,0.0005319376916481952,0.0005650055785513214,0.0006000306942593038
7.67107451635922e-07,1.4991915413601212e-06,2.4487665548269343e-06,3.785464967049572e-06,1.785614574604e-05,6.13277052285006e-05,9.316998746524505e-05,0.00016214372226136108,0.0003154072275767954,0.00048016061411236847
0.00015776379082763157,0.0007837570207899084,0.001038803956567359,0.0010840275815409233,0.001066362074519861,0.0009740132662439928,0.0009426234841350967,0.000852953549015932,0.0006823923600782762,0.0005419761492707932
5.202390630796534e-08,3.290541251257827e-08,4.563386174453503e-08,7.73485355236209e-08,3.7495814636225695e-07,1.802553186766731e-06,3.363361924564484e-06,7.671122882571006e-06,2.3926839632364244e-05,5.272234379455184e-05
2.8652785631160506e-05,0.00018374250140363625,0.0003927270246759552,0.000579297350859814,0.0008875600297425724,0.00104142290673759,0.0010687350019189692,0.0011059665447148165,0.001314525640839434,0.0013503583796937739
1.6266093015377355e-06,5.9550103982447175e-06,1.2113990578953102e-05,1.7783385541142318e-05,3.867445857032605e-05,8.344613968915689e-05,0.00010473830275692698,0.00015253134704406037,0.00024127709977204558,0.0003556609303822056
7.006262815789316e-06,5.272610897513322e-05,0.00011759244771554687,0.00017771073884122356,0.0003279331590774889,0.00048552587339436936,0.0005512575514294973,0.0006443640394390315,0.0007739521171732488,0.000913906053756353
5.414471344406914e-07,3.6114793760409676e-05,0.00013064694464835907,0.00018733711139905357,0.00027511550522669965,0.0003436381222607806,0.00037266545917342855,0.0004226085684029036,0.0005142920335018142,0.0006202005626315109
1.3901617809680567e-05,8.067955990455765e-05,0.00011900369504142619,0.00014038795896090402,0.0001818702446405015,0.00020523368532112513,0.0002108769326477265,0.00021857983572059537,0.00022344324847575802,0.00021395602991011717
0.00014950001356966053,0.00025888369781144834,0.000307925310545246,0.000330942674992345,0.0003659203204791034,0.000342513087806719,0.00031920828294352546,0.0002763590214222214,0.000215463380622098,0.00016885170133170945
4.938347578699893e-07,1.0813724894588018e-05,4.143085110158986e-05,7.742277755504099e-05,0.00017615581846517017,0.00020232043689303957,0.0002137727664871904,0.0002552773898951703,0.00031714587242400165,0.000353822260847833
2.719767095322693e-05,0.00025432699384214435,0.0005118394159311756,0.0006674915725389284,0.0008524648357412082,0.0008403763065452608,0.0008127924037057414,0.0007548199700199187,0.0006129881195017093,0.00040637305875220316
2.203039913367322e-06,1.6751900488980724e-06,1.5815955157178263e-06,1.6377155623182814e-06,2.3221191002514697e-06,4.686570870943624e-06,6.599531348340799e-06,1.1982893388747319e-05,3.3424174653295594e-05,8.318390763032369e-05
1.9276332150614555e-05,0.00020495857345653127,0.0004164173976597872,0.0004936559630671455,0.0005506175575964829,0.0005399115758594801,0.0005358813995935855,0.00048498396129316863,0.0005017895472343782,0.0004941820196453737
3.463261672310496e-08,7.399750755277702e-09,9.754785318464056e-09,1.96430746233521e-08,1.1099854017806062e-07,4.903076413750785e-07,8.640625468721524e-07,2.396857830937866e-06,7.241287021556078e-06,1.88612022806307e-05
1.4117083333613342e-07,9.061359092601385e-06,3.6609722579872335e-05,6.766354642656629e-05,0.00011386964351871727,0.00013024310040943315,0.00012965571253747534,0.00012179498213856352,0.00011894086824532681,0.00010896941695513176
8.509855757217772e-07,5.451390187684891e-07,5.288215692291539e-07,6.035446072640822e-07,1.3634104675064045e-06,4.43827406820761e-06,7.753051192906436e-06,1.7422579783764235e-05,4.5707035317577985e-05,8.809944958856532e-05
0.00010362670041308952,0.0006158588961165609,0.0008544090774937901,0.0009789372399029762,0.0011636527671768705,0.0011837973784666754,0.0011547981268202948,0.0010703297129850014,0.0009304850459364047,0.0008388155408457088
0.00013498076369303683,0.0003581391384157946,0.00040565318148670366,0.0004365071953030712,0.0005205117943092237,0.00068669282408087,0.0007515971734039404,0.000864326140688789,0.0010807861902966947,0.0013251468043003482
4.224854839862593e-06,3.944237909632364e-05,6.252104248725428e-05,7.57616821672668e-05,0.0001262805653574183,0.00016283808478060937,0.00018125761353944764,0.00021574352900903456,0.00029022350128390484,0.0003939402946803763
6.897062429480656e-06,4.220451163888112e-05,8.983523795208667e-05,0.00013313132442591694,0.0002603154896693579,0.00036489310781292404,0.00039886082785848496,0.00044294467052574264,0.0004937715057878961,0.000540006166248742
2.3051855364283405e-07,1.0469306921421406e-07,8.309569871269684e-08,8.783185562442348e-08,1.828774033211402e-07,6.201966257054387e-07,1.0779831984196973e-06,2.943771896679991e-06,1.3806266021007751e-05,7.169869874785353e-05
0.00019074888485391567,0.0004246737080052636,0.0005490895734414946,0.0006150427514653581,0.0006584540094590593,0.0006839005080899255,0.0006772349732325245,0.0006228990005839159,0.0004807712182234979,0.0003635043461182952
8.712192683838687e-08,2.1513489091570447e-07,1.1430852758037396e-06,2.93019263537705e-06,1.3459032759877384e-05,3.721833631138806e-05,5.070510444114855e-05,7.069925030432735e-05,0.00010786627099069633,0.0001514786339760423
3.70064076434358e-07,4.1625315745821264e-07,8.578254612207719e-07,2.6067431437480147e-06,3.7125720717136065e-05,6.985733259570641e-05,7.931690094056915e-05,9.65005162337655e-05,0.00011062131765691619,0.00011955686469323801
5.8727213208585305e-06,4.2520701075155394e-05,9.570273556941725e-05,0.00014540543511910132,0.00032969406626263595,0.0005369124995781315,0.0005948211221225837,0.0006513239970447305,0.0006330770210388264,0.0005394265208765807
