x/LOA of fwd end of Box,length/LOA of Box,height/LOA of Box,width/LOA of Box,Volume/LOA^3 of Box
0.1943726577121909,0.6664740917231304,0.057428065151224325,0.044609814598731035,0.003414820420585379
0.16652990615993407,0.6248514509819005,0.06365969854857578,0.05615864506444558,0.0044677408815428045
0.09633859368054329,0.7735242409812918,0.03504903259293683,0.037858330193254616,0.002052775302794484
0.21622866885757613,0.6560228667496917,0.05551989904520064,0.044029866293905144,0.0032073400529559278
0.2602183497132572,0.6537815704210362,0.11212889539566909,0.06124055625598568,0.008978821551570775
0.049403953978856066,0.619949035695341,0.012592678228791305,0.0157978895337143,0.00024666251964700964
0.11799019718937823,0.5270588393031675,0.05171370860997608,0.06097034010302468,0.0033236355725720923
0.20090819107623964,0.5918206549301603,0.10644949154203406,0.10296706721170704,0.012973646141112988
0.09949706448037404,0.6941942526399183,0.04073783029412636,0.05844374884650472,0.0033055746540559066
0.24000009850534712,0.5554594313208601,0.03785572886858848,0.03001524150384057,0.0012622802737817177
0.1596783664007064,0.4593209777195245,0.08241412135989253,0.06142322099250155,0.00465029491329067
0.14050603578688686,0.7246801836376109,0.0556316470964958,0.0611097849585451,0.0049273005671755495
0.1631118986446885,0.6256619380467068,0.03347009782344732,0.0712511475034523,0.0029841357532555857
0.16432225407432827,0.6355459654664533,0.029551993512556763,0.027647439482896663,0.0010385290772629329
0.27094202942796575,0.5606752939380233,0.017209557436400933,0.016050262352464442,0.0003097371178057816
0.2736705799164012,0.47778917280538025,0.10191581028514951,0.06743218019858407,0.006567121671873934
0.20091211528377567,0.6104502709022877,0.08483116630733001,0.06377569989843546,0.00660527582698691
0.15026493524220327,0.5270004525164337,0.08613398363421094,0.06930644254410326,0.006292005949902881
0.20472171424665805,0.5509353891343828,0.14428323727048248,0.06709564645842528,0.010666965372936989
0.1186949266456087,0.6033050082153396,0.06237944401660378,0.04491871303087619,0.00338092650852693
0.17584579984638912,0.6091923880829654,0.04664025557637848,0.0567277391468363,0.003223597874369414
0.1532220789199556,0.5591810036336959,0.1294725685362666,0.04832717800408041,0.006997640137872769
0.05387385779551078,0.8445267192992916,0.011568262463314884,0.021289307559025687,0.00041598058335997435
0.12254354819606654,0.5429249127000171,0.1085737769216873,0.09254569671617327,0.01091065795197052
0.1899870480693271,0.5315278631914817,0.03526453964304545,0.03127537945516927,0.0011724567670315465
0.11973219543327393,0.7231236153245477,0.0506930931368598,0.05981267026677477,0.004385150702005563
0.22466796219759616,0.5082591422601517,0.035911696766177684,0.026483344544135416,0.000966771748669978
0.06214242063723818,0.8738720337958653,0.016330479960838674,0.010424234333569472,0.0002975232787325959
0.16144001144158177,0.7453364270663743,0.017541952765073227,0.04953271784071721,0.001295246532421895
0.12480253079269965,0.7685768982016432,0.0362168719137395,0.0390130678722846,0.0021718926843255363
0.25438175916138944,0.6488987270346336,0.036932541961933185,0.06297083152247056,0.0030182523395231764
0.16633185405167863,0.5702034288041811,0.10561759182372803,0.07063799333787142,0.008508136220144558
0.0964425164303371,0.7629100212465307,0.06031084327887644,0.046806736633563606,0.004307319422228411
0.10233393638853014,0.6529219980367675,0.049458355869230676,0.06676898814278698,0.0043122682265032365
0.1905945546270113,0.6472994650289705,0.05023260696406425,0.09149527845964023,0.005950036702652204
0.11580853119836072,0.6754180604591598,0.022918573509319827,0.027867781799014002,0.0008627652596050884
0.06686873694020015,0.7858167141013837,0.014231205697395537,0.0195559010738271,0.00043739194940938393
0.1328153222749443,0.5060175866154168,0.03510353968244123,0.02717869580699959,0.0009655508055683516
0.1288723366208854,0.6242190765884148,0.15355775683771053,0.06503861537032013,0.012468381403699456
0.07616294787253748,0.8048181033727904,0.015750656170489662,0.013870943134165323,0.00035166761400634366
0.10815601336507208,0.6948808826429103,0.016800037863962995,0.03996167542392994,0.0009330272070186004
0.10476628277181303,0.6688623433356926,0.1070256190305979,0.07768763292589904,0.011122601541459767
0.11582937605137215,0.5779609848780672,0.013915808295648108,0.013093019758358276,0.00021060892852476192
0.10108774285638107,0.7571707821549599,0.015317833568167794,0.034876986289504634,0.0008090216424846263
0.09255097772469538,0.7985586776898672,0.023449261003352338,0.029965388767339875,0.0011222404186301644
0.1300421185901161,0.64879037967813,0.03148957336372243,0.04408009119657396,0.0018011241862300625
0.16255411877861783,0.6481510843162599,0.02843078227067184,0.0464791491677507,0.0017129836841539505
0.14109814659351136,0.5743276723906421,0.09719604593940817,0.10116445204690035,0.011294480732573615
0.17130344576823475,0.7223432442332474,0.05165722961375725,0.07292458885010562,0.005442252799661597
0.06682471791740852,0.7583483282793887,0.01544600432791005,0.014915092515046576,0.0003494144273957237
0.12396998194341435,0.802635336449641,0.016687338165481992,0.019750609847329417,0.0005290733040785649
0.152614133639026,0.5820499809486882,0.13461288360686716,0.09905637960622235,0.015522417260215235
0.07882127619928148,0.7794221043269673,0.013632703814583414,0.02459305801103681,0.0005226335041635601
0.14739051443896628,0.6882803332008105,0.019635607984729096,0.024332049598081204,0.0006576857043838093
0.15328602918445602,0.5753330989825058,0.13746494815338103,0.07480241998077322,0.011831967723064458
0.1313532771549436,0.5999998361386789,0.14361164857030703,0.0672940878869805,0.011597054713399236
0.060250384841421534,0.5876425397555711,0.04273456346150072,0.04393436698936961,0.0022066165345832937
0.12378738240376679,0.6766399330373289,0.09769546517741674,0.06170014070217683,0.008157332784274282
0.24626812192230751,0.4576671299641628,0.14323204638980055,0.08101080012629731,0.010620937086307822
0.1279103438942967,0.6974338915616096,0.09774658340748657,0.07876760446618206,0.01073945561389875
0.15766497052321773,0.6963790594069875,0.03397822386398318,0.033148032421164805,0.0015686791603909602
0.08282732430332854,0.6209713673245008,0.036301789314972105,0.05583572619864383,0.0025173393934943404
0.2146624037514076,0.5687320755769318,0.046359934743663456,0.04206384040931515,0.0022181425616981222
0.11520208119444701,0.5327674060855023,0.03349180770511065,0.052149535594700494,0.001861044155649559
0.05661732142307929,0.7790008067673584,0.014146056958353387,0.017242798640129918,0.00038002403257429105
0.09709320138113069,0.8027127246217046,0.04275612264977128,0.04220673489378494,0.0028971448798377638
0.0704628728722047,0.7478545331892671,0.03163119186770237,0.035728846837592663,0.0016903696327880023
0.1548546869213059,0.7337762205495562,0.02695781684708547,0.0556802475194764,0.002202822504749386
0.13124301514646386,0.800060101297024,0.013444933132892046,0.02736299297695745,0.0005886739991919429
0.11389170461796512,0.7423739460020622,0.012178135308063465,0.01663917967971678,0.00030086067391142733
0.20754347296379388,0.6994428233501297,0.04213749975249094,0.05669887278622928,0.003342145877414995
0.10419576286122341,0.6753887515037724,0.050930951300450576,0.06705037337244739,0.004612823181804387
0.13903159852532493,0.4807420853839279,0.09933788905179727,0.11110577423077923,0.010611913362777343
0.1932615101522329,0.6092715373800938,0.07267621937849747,0.06765395152933754,0.0059913733175512435
0.1579498898975214,0.6192050311891009,0.08366744570955578,0.07020324359266948,0.007274081471124358
0.15814824728458637,0.6136472570476463,0.06493738467690899,0.04613462487009556,0.0036768048529060627
0.1531007340406371,0.6090223804179788,0.03901457971597156,0.04626424886304255,0.002198546706798635
0.19915003032476605,0.5467997177444341,0.13150058185739938,0.07272811594992673,0.010458954869208111
0.13464179368584078,0.5473726045075085,0.13277703534347524,0.06775037440154236,0.009847992751111473
0.2158593604638936,0.6460879391044854,0.0798023018693921,0.06828743313697154,0.007041705151489248
0.28691175677522807,0.5981590977357022,0.03730012749459301,0.045506881500788514,0.0020306454372702874
0.1361214584487707,0.7113469881103329,0.029387738167706977,0.036572738261942996,0.0015290973385410347
0.17025897006973786,0.6310584377238586,0.05947559834571766,0.05816555263353833,0.004366206302590498
0.10244562738382328,0.7458711282638325,0.04443590800804463,0.07791421700553093,0.005164693600620461
0.156381248418669,0.6280781894158395,0.020089441929148865,0.025087592295674636,0.0006330974493422486
0.12258907365069387,0.6853248342367495,0.05269736918075818,0.05014176697402271,0.003621721356157876
0.11021100141597309,0.5857764416047749,0.05475409188155998,0.028954249951996615,0.001857337369425046
0.12275128045473907,0.6564508849775663,0.05351354054408421,0.0258736998170472,0.0018178349734745021
0.16081573529576926,0.6337295144687489,0.13221460389850337,0.05893825584920045,0.009876672140187032
0.12727779584444004,0.49077156104271474,0.1110855016989456,0.0683654544617617,0.007454241694649274
0.1848480744141799,0.6081762482385767,0.06991997803950348,0.05735779637384569,0.004878128000793416
0.18416880091496277,0.6082510909748813,0.11908639593730438,0.11885887162692858,0.0172189492927026
0.09323810861505388,0.55941169173928,0.06168275374128016,0.07511225545145946,0.005183655028486782
0.14789668556911673,0.6742140825954278,0.040401492860108267,0.043029810328742556,0.002344199990517058
0.12372677318017918,0.5610625464454883,0.04411151987693629,0.056071844662997784,0.0027754802403598526
0.1071301545336405,0.7588665063420704,0.12570768437809118,0.07320845285233893,0.013967492150737499
0.14552499872960778,0.6547016177520707,0.02430378152806387,0.02742407771229758,0.000872728770476071
0.10655223695135034,0.590307260099718,0.03062725405744853,0.04247014866807407,0.0015356772925580072
0.11943539921131867,0.5471612501971812,0.040844846344033826,0.05435744785381606,0.0024296384584790486
0.1563949467400611,0.6943086462197567,0.016718184957973677,0.03310322041224853,0.000768496582578919
0.08094021456442582,0.621978934054644,0.04824241832098128,0.04716152898097372,0.0028302357870412377
0.1288135125294409,0.6709364536143765,0.08915623025274975,0.0793810218758515,0.009496854119891722
0.179597438725798,0.6086739142603401,0.05709325480299844,0.04020651194818394,0.0027944470559561267
0.06739262575447406,0.7807501518860138,0.014048154496101705,0.01276057921356043,0.0002799185860102095
0.1948504040131117,0.5868002155991555,0.02979840216382057,0.0415071842221071,0.001451565074013584
0.2505308369511808,0.5969904494430185,0.07183962146981149,0.08446527302511578,0.007245020265647117
0.29147244057846466,0.4744147175430311,0.025454900953781084,0.04243305272305538,0.0010248583352298827
0.15481026342644952,0.6520921495883707,0.09459810732289718,0.09709021448581569,0.011978346596133125
0.18755470208048214,0.6531543289435142,0.03858897026773088,0.032998433291345115,0.001663421520286913
0.2581979140834985,0.5100659846555264,0.032368102478215546,0.04505685773183567,0.001487765552880201
0.07446774270305487,0.8582740914295869,0.014953430610124652,0.01756716007534358,0.0004509188563699752
0.12934577999515723,0.643205940338943,0.12439264937051941,0.10009717236522704,0.016017567741494345
0.1332279879028278,0.656001293278414,0.013336007659060026,0.014713134883156972,0.0002574339046115225
0.1893890427627908,0.6418610016751344,0.026310660205907183,0.030874948104870237,0.001042819076832466
0.13914716117155948,0.6273431443216263,0.03604206554179754,0.0258652722807881,0.0011696660340975364
0.22716684749775062,0.557695354842642,0.10522686962095,0.06839941689804784,0.008027976140322439
0.10729734052359896,0.7581298029336745,0.013175212391240055,0.014994965053021336,0.00029955505186439333
0.08375662518460855,0.5839855230164637,0.017254213737308666,0.02296736524510862,0.00046284803819189054
0.06111323484812018,0.7472896667393368,0.011189887461954482,0.01726354365321377,0.0002887185173144839
0.10745487074129065,0.7870748723046432,0.028781672637718775,0.05569580569740777,0.0025233910787550626
0.2687807153131673,0.6105744194871224,0.09437429690198969,0.07559684242097639,0.00871216287427639
0.18297821385721752,0.5954270740483991,0.13574138979965877,0.09516359347581055,0.015383023316002019
0.20454243509191103,0.61045948959093,0.07580450364549793,0.05801724617173025,0.005369563271229484
0.12570473216539715,0.7138319995285,0.025995570396572097,0.05099855082934533,0.00189270615651349
0.09252881203422238,0.6882246585631796,0.015469538622662237,0.02133975475268673,0.0004543881634790134
0.1152475171770152,0.6528677031234865,0.06737821723814509,0.04921861163858293,0.004330161110840635
0.13151105630203894,0.6655996555963992,0.0362529356595067,0.053888248129787056,0.0026006405486680944
0.1943485333024477,0.6327019844868939,0.05408920025967621,0.05071414460230396,0.003471113839342962
0.1051435999540619,0.6598118374886837,0.03806663822105106,0.0505656274666591,0.002540095376015426
0.08720365930315047,0.7017657320363566,0.03985492690949671,0.051378883739361926,0.002874013703403555
0.14894294831829868,0.6606451430133342,0.03331279976373023,0.026677462994410588,0.0011742319759371726
0.15088252615269399,0.7412584543224756,0.02412175699124544,0.04073022968498201,0.0014565501841766004
0.11994453141959431,0.6796519849532844,0.03231699824179004,0.05365667189661176,0.002357063765134282
0.2367219996320209,0.5971851092769238,0.07674282606495118,0.06818238713363242,0.006249553009271778
0.1678762132721267,0.6163002766131522,0.09711140074417599,0.11828981463594615,0.014159239507483504
0.16460326071205794,0.6040377949671556,0.04342710892828262,0.06982403544799706,0.003663194447831964
0.17032678703905074,0.6701878338649148,0.0713767491259296,0.074892024270656,0.007165044115728661
0.23432053386992066,0.6024670449239874,0.05097126120648883,0.0729236438293897,0.004478752179096298
0.12235186362117904,0.6053914606879969,0.030863635823992142,0.025902827876801933,0.0009679670009035533
0.18863918351748374,0.672220851755505,0.07590560380382677,0.06910153370217079,0.007051857071845437
0.1769849558696856,0.6734183649961372,0.015890905740053803,0.012585195601135298,0.00026935408910846943
0.13151460119795072,0.6628614889340463,0.08908889450568999,0.09874750080252517,0.011662790285554841
0.14127474178534108,0.6704274964523544,0.08661422748252802,0.09814408468628794,0.011398171279311881
0.18078057306961792,0.6797932543997305,0.026297852280155288,0.05805121913604773,0.0020755751993879225
0.1216115137995742,0.5680827495283659,0.038130884576846415,0.042021517982535575,0.0018204980346592076
0.2029458929381816,0.6414142724667582,0.14869740839489543,0.0738250721709623,0.01408237466628866
0.12127648044884273,0.5950038190073567,0.05081228622056387,0.040377659279943016,0.002441516275267199
0.07903306072636555,0.825180654887612,0.017600581937245507,0.04299627843944683,0.0012489266353683487
0.21543867413600304,0.5844650456156952,0.09072339048858062,0.08986317816816244,0.009529927241212967
0.12955063101741796,0.5098322203435002,0.08822022626883029,0.07202806170556927,0.0064792862841506075
0.11437584744262805,0.7504606911168534,0.03265187031871233,0.025532117734098535,0.0012512752258379651
0.23081393487838583,0.5144596442716788,0.12463404190671053,0.06972603238611334,0.008941552720722688
0.17361160879786386,0.5450142349244661,0.08080973800969543,0.08597705785693747,0.007573281839434499
0.17954067981961688,0.526563936676889,0.11776447268427752,0.0702071059452333,0.008707158903738143
0.18289277372407914,0.5651069510705764,0.044242517323695066,0.051267699914448704,0.0025635648502455493
0.23143357763018338,0.6035978373983406,0.09062624016341321,0.06329190218375566,0.006924362275600083
0.04622935484788853,0.6463769328693779,0.01982170936021916,0.01875572817719548,0.00048060787096835774
0.13050537696566344,0.6463893301498858,0.06861460938003616,0.07528481618339836,0.0066780269024677335
0.07093723265833587,0.7196234924645472,0.07131344534929299,0.03812305716741306,0.003912861425604925
0.10706178277763907,0.6529207043074599,0.11264685282591165,0.08049348052511707,0.011840504452356545
0.1990012946197344,0.6078248458413591,0.13092376037656012,0.08639515430471532,0.013750430631642203
0.022396889135408306,0.8375663809334525,0.0483549529780342,0.011634370626436843,0.0009423952587527231
0.102042214062991,0.7594927026180868,0.014980975916538079,0.02709054062033739,0.0006164691937154012
0.12885450413975502,0.6109749491408902,0.11490114069341928,0.07142481075598073,0.010028288930269592
0.13100058498686856,0.53823573547482,0.06600185834039542,0.04723138140945759,0.0033557479690110004
0.13568722849551165,0.6900249527802899,0.04226282060302188,0.023985867904903337,0.001398970986323728
0.19614846247704026,0.5886664426012105,0.05654192754582884,0.05775318917609795,0.003844553031701675
0.16832782860963805,0.6301432427183161,0.05495675528618151,0.05059157675886226,0.0035040361478529685
0.12651531524155596,0.7751784780111948,0.01274281998861761,0.01897606841816858,0.00037488968215842425
0.044340439443030455,0.6788795135475907,0.017870027312347585,0.026553959302443787,0.000644283783647005
0.2604042577423231,0.6075911206408093,0.04182416900856424,0.052777695014148675,0.0026823729082773484
0.16043290408894606,0.6619842066956527,0.02951080908114223,0.057622804435009424,0.0022514024355631793
0.17574762766253443,0.5228848730937226,0.03474962637823466,0.03149797117391627,0.001144639672907853
0.07972378961100161,0.8545665814385203,0.01502591184036305,0.013032199341871904,0.00033468361542540016
0.2402792459107607,0.5525780210268253,0.037962809700505286,0.03623601341995898,0.0015202757290598138
0.06806279384165417,0.7757680874067613,0.010152248651566484,0.01725195750721157,0.0002717456067494509
0.12401753914166172,0.7587540433133156,0.0642038155467616,0.08267238554813847,0.008054754757049403
0.08782118311132966,0.8297146272397872,0.013672431849741814,0.02521385545288889,0.0005720628799817406
0.12489900726186705,0.702600960610803,0.015739784024260333,0.021187017032773744,0.0004686054329625698
0.09940603987048699,0.6248892261113339,0.02105524563772519,0.055501449457875274,0.0014604869144909354
0.2316948311211667,0.6147679283375376,0.06749225046810028,0.054540682369010954,0.00452601173039006
0.0907268783953189,0.6230727108416536,0.06573023624402582,0.040544522505289615,0.0033209788481093306
0.1551224225201437,0.5564660883953436,0.05161107095188583,0.05718461990493212,0.0032846629253041448
0.12059572264705003,0.74908573405168,0.014814816275497623,0.021456157698750488,0.00047622231775949395
0.2527803574301501,0.577516228610423,0.040616057168037886,0.0631506374477119,0.0029625772858905613
0.106085057030826,0.7600746349505155,0.013825781154071539,0.015228038395855953,0.00032005150713994166
0.2535340819955644,0.5764228814344939,0.05513161472870716,0.07381448722269013,0.0046915195173794725
0.2230711356839768,0.5859943768924547,0.05635784113222211,0.048706691688357825,0.0032171138080100297
0.0684202668422095,0.6388004147506826,0.061140398165216624,0.04566655610001693,0.003567152765782586
0.1091914320975745,0.6146369194937271,0.13418593215118593,0.07275637683602786,0.012001255737736088
0.029542623638350075,0.7109798227256606,0.023501376464869866,0.021266613355417373,0.0007106878753540473
0.12322936353129857,0.6030089773379825,0.14202208964185714,0.0674335916917246,0.01155010583556398
0.11871926484111013,0.557916625764757,0.042326012032517825,0.0395097504610841,0.0018659969817054402
0.056051581852266066,0.5869666565799524,0.014296616964364909,0.013553588206801017,0.00022747359702660137
0.060479890846355064,0.8198497677971918,0.010971837429266157,0.020228219111026645,0.0003639161144844118
0.19312842902517452,0.723716413330374,0.042871796606965426,0.054498398183145134,0.0033818460939866427
0.13053247739243845,0.6123772646992527,0.11114724538033105,0.0599850975636521,0.008165656892354337
0.17110664881002244,0.6804222943463157,0.08771077347373371,0.083533730065925,0.009970647121563998
0.25194196841667615,0.6411232081750112,0.13202075650920694,0.08483149637159926,0.014360542239368492
0.15391278500746713,0.5508356735152085,0.03747609550947412,0.03801904717537148,0.001569667331782052
0.14769434640601165,0.602894127034637,0.10879018279473059,0.06159743184667178,0.008080223268607639
0.1459014762349017,0.5265620123470056,0.04835873684926998,0.053895457482299625,0.0027447742543575725
0.15635870751888553,0.5936960355531824,0.09299802245104626,0.10127048161190011,0.01118280452614203
0.17401298057398024,0.5813877917804575,0.13027746716622218,0.11927694870285563,0.01806848463834798
0.18576034753323312,0.680525177438686,0.024905756519734923,0.03598679418628844,0.0012198799444636623
0.1326564183862387,0.6657334940025417,0.029169763903432712,0.018756845429871723,0.0007284891983596677
0.17340476437996472,0.6263422325138919,0.06359647501474792,0.08509668958835385,0.006779339787254623
0.17377795523282255,0.6164340600461745,0.06330826556448087,0.06720438967855145,0.005245352503777034
0.1179374986234425,0.6774965478421372,0.059938813781766596,0.0703545282688704,0.00571396112719771
0.18934867265893168,0.6628177433276723,0.04312712808390605,0.06845786582579423,0.003913794476037141
0.18208986387139722,0.6671382233112128,0.09028338900055558,0.04830657005261198,0.005819154322388878
0.1155518375017893,0.5535655126711279,0.06336193196763766,0.07925792185633918,0.005559940103940428
0.146795391402129,0.6642169227841705,0.06134932362392147,0.08296284680119646,0.0067613490554557345
0.13412211333232255,0.6638356356246462,0.07454221564656434,0.06570958021663835,0.0065031167049931045
0.1826534823830131,0.5500936828152028,0.05245218055254928,0.07016559913529721,0.004049062110840484
0.037964170332193396,0.6167186303362272,0.05624758022497005,0.05527724522705283,0.003835017050868599
0.1935933562504193,0.6423227476715843,0.050103397783189105,0.04958979533566686,0.0031918523471888382
0.08409010632955048,0.6476547296910059,0.07301161611489321,0.058976785803439034,0.0055775901551203995
0.13667997640959517,0.5138794528694143,0.04070555152345237,0.057555951810863946,0.0024078816243430787
0.29370979145125425,0.5288629512367367,0.01097874093296872,0.017569200212722402,0.00020402231395117278
0.15627020581364118,0.6573503955649271,0.09558234998910575,0.07061273417543339,0.008873350899487624
0.0832942334047371,0.6398181854494025,0.09599079120118535,0.062393891448724,0.007664048066446683
0.1162534520098987,0.5891442405199702,0.10630725412560191,0.08286248275690929,0.01037940538377029
0.1866767443416592,0.6363860481640338,0.06427440454353185,0.06995478800888263,0.0057227681604030654
0.17882305417960065,0.6807879671432798,0.023401204200987513,0.024389543722446005,0.0007771122386349049
0.11327024048065581,0.5793409477349479,0.10428057820727013,0.0553259257370355,0.006684921951811328
0.17836791713980593,0.692046101867317,0.018334208886423554,0.02378315556527191,0.0006035269584920232
0.12947519545918137,0.5519393209206407,0.09873789399938242,0.054303680767004384,0.00591881080523839
0.1683263505034271,0.5015671792185807,0.14982484495971277,0.0841453412422882,0.012646577759067417
0.1556570304896556,0.6433037456792271,0.03302731608817354,0.07016755412150925,0.002981643370401238
0.06358749771381056,0.7641895738792147,0.019082476527163043,0.030717663151723085,0.0008958886081978639
0.09489596586330704,0.6376427670145698,0.054530809382922374,0.04850468807642908,0.0033731301095626023
0.16954471283589403,0.5781612744639779,0.030911305703023594,0.048345947288298254,0.0017280504565318328
0.1301230515988336,0.55277683609728,0.03945860440360398,0.03025947106837449,0.0013200272133375025
0.08457335980042376,0.7354044767690853,0.04889105471950298,0.0662640548485274,0.004765008493934901
0.1080526415768283,0.7271675208814655,0.031022692737566138,0.05151313054216157,0.0023241379563917687
0.15786893730011634,0.6166883672215496,0.06006945165314651,0.07292474159376654,0.005402867516063163
0.19637585102689983,0.7096240441619828,0.03775512240175814,0.05151452106772527,0.002760348187823652
0.08202148651839306,0.8257392123363223,0.009722272474330476,0.023290744876018087,0.0003739590698512265
0.14179609368299226,0.5752203780213088,0.011837591308899647,0.015809225512232853,0.00021529710757707646
0.20717796805713692,0.5904114720924304,0.1159487223666309,0.05731911758869449,0.007847841924492198
0.133577716198103,0.8006129673379974,0.015263988743653822,0.022054992227603355,0.0005390481523841808
0.19931460966132447,0.6806852295786894,0.10191960719875677,0.07198271666702653,0.009987626587981673
0.16545505978766104,0.49150079873140784,0.09081986328676216,0.09249509235687088,0.008257598403937432
0.19243838066271396,0.724782284050729,0.03660820542490734,0.06143811605006636,0.003260272454315876
0.15334239303975566,0.7097711212010518,0.026314548205566057,0.03628383859947758,0.0013553687406029518
0.1472148384581396,0.6260736894055765,0.16546529064762344,0.06983714862548303,0.014469344421477966
0.30313825808098493,0.5272786607907012,0.04778301274044472,0.04154263014305391,0.0020933300559561017
0.12239843385701746,0.5344310970047991,0.03940914820935461,0.04284252417144975,0.0018046534443865356
0.1410617930033927,0.7246610874499544,0.021995736033449516,0.02840823948269572,0.0009056236525279762
0.21703822103182882,0.5360087292025811,0.09141871245787392,0.05947699068895427,0.005828891149907576
0.08514453435912028,0.5302841889314316,0.026340070065870858,0.03919564743229518,0.001094947868078757
0.11568976409297294,0.7582957858884614,0.044730621632115594,0.021353503745959436,0.0014485807758503493
0.14915973014277983,0.7277804657293707,0.04496662164722964,0.04268152978953182,0.0027935768774441255
0.13867885469563493,0.6162936430370526,0.08465047445066841,0.07667330317942055,0.008000023337974373
0.08058496845012622,0.7372534149200267,0.013478734452976765,0.013710635488727477,0.00027249183318855903
0.20496317947968917,0.5652459886790664,0.06685723558411114,0.0840880643232843,0.006355507789998008
0.19055411979239648,0.6803899329972722,0.03235110754056132,0.0336833425017438,0.001482832887270186
0.13809808524313824,0.7204702906915978,0.08226372175549979,0.08292242197704398,0.00982938633282428
0.230152127085106,0.5872874527032458,0.038627728147038666,0.06781693730114567,0.0030769331221131907
0.11557642054675292,0.561945495250934,0.04754345220294145,0.03433850523565289,0.0018348319308539344
0.1937804142750136,0.7032484742201208,0.013545783835172765,0.024216885885135025,0.0004613826194407696
0.1862169661166242,0.6737285212434339,0.03392262792492083,0.04869334350716794,0.0022257378622679677
0.06201956054296891,0.7181871874444844,0.011127638695682535,0.017668963887222826,0.0002824110905220808
0.06663772995473691,0.8156550004829226,0.023271187074711396,0.022092881467817595,0.000838701459204221
0.15266044313877797,0.7691061720645977,0.05328933409844192,0.06404110735045862,0.005249469519644368
0.07120550680223872,0.6545730272695834,0.04503257926453373,0.06145614873303671,0.003623099526006036
0.18820411732250558,0.6153150669418916,0.09489919024591974,0.09610922508477995,0.011224193046244063
0.14203193063625125,0.7103655268901341,0.01945409543447722,0.026061472086825736,0.000720314004494543
0.1434005540645194,0.6862284166006871,0.13459454615573763,0.09038079368518755,0.0166956106038774
0.09446881941664675,0.7722161529479448,0.013992111882356963,0.020330565330423808,0.0004393408660673981
0.1528903572674502,0.5506614780981534,0.05701686647629391,0.05718455591475019,0.003590846085768149
0.1806806312375154,0.6593189664437127,0.10263097975396371,0.07428495840228169,0.010053213926285068
0.24047695458277135,0.5600313460555821,0.14325644871487525,0.09134200970123336,0.014656392106755647
0.05519399807882547,0.7572415499734024,0.03588212814473833,0.041482474895390656,0.0022542770170129373
0.15778441571574453,0.6251277930462426,0.0645390177665428,0.058760257200378564,0.004741380870900288
0.15313271707141948,0.6548389127478775,0.05640855283305664,0.06211131652489488,0.004588599644792861
0.24134264258036692,0.6353229160121896,0.07259353482703716,0.07125151591679353,0.006572287741951689
0.2563235077368674,0.5303111509737629,0.15508751816241756,0.07949812855754396,0.013076589968858666
0.3112226320883022,0.5447928344204009,0.06913940151060988,0.07598169350193926,0.005723951789973121
0.09892049207720766,0.6381836276321692,0.056981411532080695,0.06454382288330765,0.004694221109157831
0.05274591335953586,0.5935644492747975,0.014789358913127626,0.011815776787650232,0.00020744812030449659
0.10153914488210036,0.6296587088121552,0.01413717009799729,0.012898536530079576,0.0002296350261451373
0.09899807522117539,0.7562287197138367,0.1116394446713379,0.08862614516198722,0.014964516512541663
0.18076232057757005,0.5857269015752445,0.07207693359255204,0.0972588880537423,0.008212034564229012
0.12769394857384314,0.687630952373369,0.012369567693933879,0.020159747268471404,0.0003429454284735695
0.12162090043651211,0.7514827675531469,0.01882830331724191,0.02780698966022547,0.0007868902844143544
0.10859186244748727,0.7320610295386085,0.04870314766720698,0.05383247055659492,0.0038386509725538654
0.09282349942934205,0.5204331427506754,0.08996354030912726,0.0862483962773395,0.00807630121015405
0.18444589196018535,0.5184030510117875,0.08868187338386957,0.0747394806422044,0.006871989370981586
0.3096609315404758,0.5402019427705075,0.09337887955747656,0.057992873814682835,0.005850721510702993
0.11876035059703023,0.7445735544858881,0.047531364796234044,0.05668113370317731,0.004011958347526395
0.15371941575201936,0.6237722143315683,0.08984543331766318,0.07192572446832426,0.008061878964038243
0.1638646016350783,0.5750760132794045,0.04017988951383865,0.04652115946632338,0.0021498814748557556
0.12235862059821916,0.6384284407885233,0.05776502973786977,0.06692015177814341,0.004935874855009479
0.19067008855887096,0.6174197137136721,0.029765823665959378,0.044224937230270225,0.0016255323523952166
0.061122623126410126,0.7905914483021629,0.010384448359822825,0.014543527434085431,0.00023880053392748383
0.17567797850703065,0.521826203166547,0.03283695790922668,0.02440438268090563,0.0008363472274792355
0.05978401252382855,0.670063884266793,0.011483550409729128,0.014519676960338165,0.00022344947648991216
0.1128971481060046,0.728458988657546,0.03317344875754391,0.03560576299708372,0.0017208619129495733
0.12643628282393732,0.7000973226173295,0.12196109263244397,0.08321676573321388,0.014210866238734582
0.22410136064627553,0.5669788791121619,0.076488042785909,0.05513998066247959,0.004782522636175594
0.2091226732630859,0.618361228349912,0.055033098435978346,0.06477960177450824,0.004408943014733793
0.09834848526893404,0.6753806914261674,0.028616797346471816,0.019607021985969413,0.0007578989403370712
0.2418662447642172,0.5903957006252214,0.04517149914178144,0.05980289319115972,0.003189773759909599
0.15233507541857033,0.564008448068835,0.08030110473663421,0.07758555253942465,0.007027777161235477
0.1279338288631764,0.6892231605448713,0.064928874989601,0.07105098258855115,0.006359131780266118
